gene,CDS length,essentiality,SNV,InDel,lethal,Local CDS length,Local Intron length,Monroe CDS Count,Monroe intron Count,Weng CDS Count,Weng intron Count,Counts of AT homomeric runs (size >= 3bp) in CDS,Total length of AT homomeric runs (size >= 3bp) in CDS,Counts of AT homomeric runs (size >= 3bp) in intron,Total length of AT homomeric runs (size >= 3bp) in intron
AT2G36530,1335,CND,0,0,Non-lethal,1335,1371,0,0,0,0,29,92,81,298
AT2G36830,756,ESN,0.001322751,0,Lethal,756,91,0,0,0,0,20,66,8,29
AT2G36850,5715,ESN,0.000349956,0,Lethal,5715,9017,0,0,0,0,223,774,505,1863
AT2G36910,3861,MRP,0.000777001,0,Non-lethal,3861,1028,0,0,0,0,105,349,70,273
AT2G36990,1644,MRP,0,0,Non-lethal,1644,871,0,0,0,0,62,203,51,180
AT2G37090,1056,MRP,0.008522727,0.00094697,Non-lethal,1056,497,0,0,0,0,44,153,35,130
AT2G37250,855,MRP,0,0,Non-lethal,855,473,0,0,0,0,29,95,27,100
AT2G37260,2024,MRP,0,0,Non-lethal,1290,410,0,0,0,0,44,142,27,88
AT2G37330,822,CND,0,0,Non-lethal,822,161,0,0,0,0,24,79,16,62
AT2G37560,1330,ESN,0,0,Lethal,1092,1111,0,0,0,0,48,154,57,197
AT2G37630,1104,MRP,0.000905797,0,Non-lethal,1104,329,0,0,0,0,23,71,30,106
AT2G37680,648,CND,0.00154321,0.00308642,Non-lethal,648,1368,0,0,0,0,22,75,69,244
AT2G37860,1383,CND,0,0,Non-lethal,1299,758,0,0,0,0,50,167,53,178
AT2G37920,756,ESN,0.002645503,0.001322751,Lethal,756,94,1,0,0,0,30,98,4,16
AT2G37970,678,CND,0.005899705,0,Non-lethal,678,0,0,0,0,0,20,70,0,0
AT2G38020,2753,ESN,0.000787092,0,Lethal,2577,1928,0,0,0,0,92,304,108,388
AT2G38050,789,MRP,0,0,Non-lethal,789,85,0,0,0,0,25,85,9,31
AT2G38110,1506,CLB,0,0,Non-lethal,1506,1043,0,0,0,0,40,130,76,297
AT2G38120,1458,MRP,0.002057613,0,Non-lethal,1458,2053,0,0,0,0,54,172,135,496
AT2G38170,1845,MRP,0.000750188,0,Non-lethal,1428,1638,0,0,0,0,50,174,99,362
AT2G38230,930,MRP,0.003225806,0,Non-lethal,930,0,0,0,0,0,22,74,0,0
AT2G38280,2520,ESN,0,0.000396825,Lethal,2520,2594,0,0,0,0,88,302,134,481
AT2G38440,4200,CLB,0.000238095,0,Non-lethal,4200,1102,0,0,0,0,142,475,58,208
AT2G38460,1575,CLB,0.000634921,0.001269841,Non-lethal,1575,990,0,0,0,0,40,136,61,225
AT2G38470,1560,CND,0,0,Non-lethal,1560,504,0,0,0,0,52,170,33,120
AT2G38560,1137,MRP,0,0,Non-lethal,1137,381,0,0,0,0,40,127,25,90
AT2G38670,1266,ESN,0,0,Lethal,1266,1436,0,0,0,0,39,127,88,300
AT2G38750,960,CND,0.005208333,0.002083333,Non-lethal,960,890,0,0,0,0,38,121,69,259
AT2G38770,4530,ESN,0.000220751,0,Lethal,4530,2539,0,0,0,0,159,525,140,497
AT2G39080,1056,ESN,0,0,Lethal,1056,1439,0,0,0,0,39,131,79,285
AT2G39140,1233,MRP,0,0.00162206,Non-lethal,1233,1683,0,0,0,0,45,147,95,333
AT2G39290,891,MRP,0,0,Non-lethal,891,676,0,0,0,0,26,90,38,138
AT2G39450,1185,CND,0,0,Non-lethal,1185,807,0,0,0,0,37,117,55,193
AT2G39470,808,CLB,0,0,Non-lethal,717,602,0,0,0,0,28,93,30,106
AT2G39550,1128,CND,0.004432624,0,Non-lethal,1128,1351,0,0,0,0,36,117,70,256
AT2G39660,1188,CND,0,0,Non-lethal,1188,471,0,0,0,0,43,149,28,100
AT2G39770,1086,ESN,0.004604052,0,Lethal,1086,793,0,0,0,0,32,105,47,174
AT2G39800,2272,CND,0.00120511,0,Non-lethal,2154,2270,0,0,1,0,56,193,134,512
AT2G39810,2784,MRP,0.000718391,0.000359195,Non-lethal,2784,2078,0,0,0,0,99,336,128,439
AT2G39930,2352,CLB,0,0,Non-lethal,2352,3754,0,0,0,0,92,303,206,723
AT2G39940,1779,MRP,0,0,Non-lethal,1779,860,0,0,0,0,52,175,60,202
AT2G39990,882,ESN,0.002267574,0,Lethal,882,716,0,0,0,0,16,50,36,122
AT2G40080,336,MRP,0,0,Non-lethal,336,0,0,0,0,0,9,28,0,0
AT2G40140,1794,CND,0.001114827,0,Non-lethal,1794,275,0,0,0,0,52,163,26,91
AT2G40170,279,MRP,0,0,Non-lethal,279,97,0,0,0,0,6,19,5,15
AT2G40180,1173,CLB,0,0,Non-lethal,1173,320,0,0,0,0,36,120,27,109
AT2G40190,1392,MRP,0,0,Non-lethal,1392,634,0,0,0,0,46,157,39,141
AT2G40220,987,CND,0.002026342,0.002026342,Non-lethal,987,0,0,0,0,0,21,70,0,0
AT2G40550,1770,MRP,0,0,Non-lethal,1770,1337,0,0,0,0,61,202,86,319
AT2G40840,2868,MRP,0.000348675,0.00069735,Non-lethal,2868,2722,0,0,0,0,98,333,145,524
AT2G40850,1686,MRP,0,0,Non-lethal,1686,90,0,0,0,0,59,195,3,10
AT2G40890,1527,MRP,0.000654879,0,Non-lethal,1527,715,0,0,0,0,40,134,66,237
AT2G40930,2775,MRP,0.000720721,0.00036036,Non-lethal,2775,2801,0,0,0,0,98,333,164,587
AT2G40950,2166,CND,0,0,Non-lethal,2166,338,0,0,0,0,63,210,14,50
AT2G40970,747,CND,0.001338688,0,Non-lethal,747,0,0,0,0,0,19,60,0,0
AT2G41110,562,ESN,0,0,Non-lethal,486,328,0,0,0,0,10,33,21,70
AT2G41310,678,MRP,0,0,Non-lethal,678,671,0,0,0,0,30,99,56,198
AT2G41350,1038,ESN,0.001112966,0,Lethal,900,994,0,0,0,0,24,78,49,179
AT2G41370,1476,MRP,0,0,Non-lethal,1476,709,0,0,0,0,34,111,63,226
AT2G41500,1665,ESN,0.001201201,0,Lethal,1665,1237,0,0,0,0,57,187,72,263
AT2G41540,1389,CND,0,0,Non-lethal,1389,884,0,0,0,0,48,154,59,217
AT2G41560,3093,MRP,0.000323311,0,Non-lethal,3093,1831,0,0,0,0,95,312,130,504
AT2G41660,894,CND,0,0,Non-lethal,894,0,0,0,0,0,19,68,0,0
AT2G41670,1161,MRP,0,0,Lethal,1161,899,0,0,0,0,43,136,50,174
AT2G41680,1590,MRP,0.000628931,0.000628931,Non-lethal,1590,1090,0,0,0,0,36,119,65,245
AT2G41720,2756,ESN,0,0,Lethal,2469,915,0,0,0,0,77,259,58,210
AT2G41850,1302,CND,0.000768049,0.000768049,Non-lethal,1302,840,0,0,0,0,46,161,56,238
AT2G41940,774,CLB,0,0,Non-lethal,774,0,0,0,0,0,23,74,0,0
AT2G42160,1467,ESN,0.004771643,0,Lethal,1467,1088,0,0,0,0,46,157,61,214
AT2G42200,1128,MRP,0,0.000886525,Non-lethal,1128,723,0,0,0,0,22,73,41,157
AT2G42260,780,CLB,0,0,Non-lethal,780,475,0,0,0,0,17,57,28,96
AT2G42380,1151,MRP,0.004212744,0,Non-lethal,966,490,0,0,0,0,21,71,35,136
AT2G42430,738,MRP,0,0,Non-lethal,738,748,0,0,0,0,16,48,60,225
AT2G42580,2076,CLB,0,0,Non-lethal,2076,531,0,0,0,0,74,239,34,121
AT2G42620,2082,MRP,0.000480307,0,Non-lethal,2082,0,0,0,0,0,50,159,0,0
AT2G42870,357,MRP,0.011204482,0,Non-lethal,357,0,0,0,0,0,8,26,0,0
AT2G43010,1395,CND,0.005426357,0,Non-lethal,1293,871,0,0,0,0,38,124,56,225
AT2G43040,2115,ESN,0.000472813,0,Lethal,2115,910,0,0,0,0,95,309,68,271
AT2G43090,1425,ESN,0,0,Lethal,756,457,0,0,0,0,25,81,20,82
AT2G43350,621,CND,0.009661836,0,Non-lethal,621,1054,0,0,0,0,32,105,56,189
AT2G43360,1137,ESN,0.004397537,0,Lethal,1137,1075,0,0,0,0,29,95,67,230
AT2G43400,1902,MRP,0.002628812,0,Non-lethal,1902,1836,0,0,0,0,75,247,113,413
AT2G43410,3410,MRP,0.001496026,0,Non-lethal,2706,2685,0,0,0,0,82,276,164,564
AT2G43650,1965,ESN,0.001526718,0,Lethal,1965,1753,0,0,0,0,83,285,111,391
AT2G43710,1851,MRP,0,0,Non-lethal,1206,1183,0,0,0,0,45,144,75,248
AT2G43790,1188,CND,0,0,Non-lethal,1188,1029,0,0,0,0,37,124,71,262
AT2G43910,928,CND,0.001043297,0.001043297,Non-lethal,741,1615,0,0,0,0,18,61,112,426
AT2G44190,1425,ESN,0,0,Lethal,1425,562,0,0,0,0,42,140,42,149
AT2G44490,1683,CND,0.000594177,0,Non-lethal,1683,961,0,0,0,0,56,189,66,246
AT2G44745,657,MRP,0.01217656,0,Non-lethal,657,866,0,0,0,0,19,66,43,160
AT2G44810,1074,MRP,0,0,Non-lethal,1074,0,0,0,0,0,31,101,0,0
AT2G44950,2637,MRP,0.002654532,0,Non-lethal,2637,3009,0,0,0,0,118,401,159,557
AT2G44990,1890,MRP,0.000529101,0.000529101,Non-lethal,1890,794,0,0,0,0,77,261,57,208
AT2G45000,2220,ESN,0,0.00045045,Lethal,2220,1257,0,0,0,0,54,175,68,242
AT2G45190,690,MRP,0.008695652,0,Non-lethal,690,1413,0,0,0,0,11,36,87,320
AT2G45270,1443,ESN,0.000693001,0.001386001,Lethal,1443,1307,0,0,0,0,50,166,79,277
AT2G45280,1339,MRP,0,0.000886525,Non-lethal,1164,775,0,0,0,0,41,133,37,121
AT2G45330,969,ESN,0,0,Lethal,870,665,0,0,0,0,25,79,37,142
AT2G45350,1842,CLB,0.000542888,0.000542888,Non-lethal,1842,0,0,0,0,0,75,257,0,0
AT2G45400,1095,MRP,0.002739726,0,Non-lethal,1095,1181,0,0,0,0,47,154,81,324
AT2G45420,789,MRP,0,0,Non-lethal,789,1056,0,0,0,0,14,46,80,305
AT2G45430,954,MRP,0.004192872,0,Non-lethal,954,0,0,0,0,0,24,77,0,0
AT2G45440,1098,MRP,0.005464481,0.000910747,Non-lethal,1098,476,0,0,0,0,33,108,24,88
AT2G45660,645,MRP,0,0,Non-lethal,645,2190,0,0,0,0,34,110,144,516
AT2G45690,1104,ESN,0,0,Lethal,1104,1033,0,0,0,0,34,119,68,240
AT2G45770,1160,MRP,0.004498426,0,Non-lethal,1122,1033,0,0,0,0,35,125,59,203
AT2G45790,741,CND,0.001349528,0,Non-lethal,741,1137,0,0,0,0,27,88,67,233
AT2G45890,1392,CLB,0,0.000718391,Non-lethal,1392,509,0,0,0,0,47,149,39,141
AT2G45970,1614,MRP,0,0,Non-lethal,1614,0,0,0,0,0,50,161,0,0
AT2G46020,6867,ESN,0.000911785,0.000303928,Non-lethal,6582,1884,0,0,0,0,216,743,100,371
AT2G46240,3132,MRP,0.001915709,0,Non-lethal,3132,304,0,0,0,0,107,375,18,60
AT2G46340,3090,CND,0.002912621,0,Non-lethal,3090,1442,0,0,0,0,131,463,87,304
AT2G46370,2122,CND,0.000298151,0,Non-lethal,1761,376,0,0,0,0,70,222,20,72
AT2G46410,285,CLB,0.007017544,0,Non-lethal,285,586,0,0,0,0,10,38,44,164
AT2G46510,1701,CND,0,0,Non-lethal,1701,0,0,0,0,0,61,198,0,0
AT2G46590,2184,MRP,0.001831502,0,Non-lethal,1110,630,0,0,0,0,33,103,39,138
AT2G46720,1401,CND,0.002141328,0.000713776,Non-lethal,1401,0,0,0,0,0,54,181,0,0
AT2G46770,1098,MRP,0.000910747,0,Non-lethal,1098,808,0,0,0,0,32,109,58,220
AT2G46790,1536,CND,0.004060089,0.000812018,Non-lethal,1407,621,0,0,0,0,56,189,42,157
AT2G46800,1197,CND,0,0,Non-lethal,1197,545,0,0,0,0,26,86,42,154
AT2G46830,1989,MRP,0,0,Non-lethal,1827,970,0,0,0,0,64,214,70,254
AT2G46920,2571,MRP,0.003889537,0,Non-lethal,2571,345,0,0,0,0,90,305,24,84
AT2G46970,1251,CND,0,0,Non-lethal,1251,811,0,0,0,0,55,186,61,222
AT2G47000,3861,CLB,0.001813002,0,Non-lethal,3861,1213,0,0,0,0,151,503,83,322
AT2G47040,1788,ESN,0.000559284,0,Non-lethal,1788,87,0,0,0,0,48,158,3,11
AT2G47160,2466,CND,0.002787456,0.000232288,Non-lethal,2190,858,0,0,0,0,75,246,54,222
AT2G47240,1983,MRP,0.00706001,0,Non-lethal,1983,2867,0,1,0,0,79,264,204,760
AT2G47430,3369,ESN,0.00148412,0.000593648,Lethal,3369,1366,0,0,0,0,136,451,88,329
AT2G47450,1122,MRP,0.002673797,0,Non-lethal,1122,0,0,0,0,0,18,58,0,0
AT2G47460,1116,CLB,0.001792115,0.000896057,Non-lethal,1116,1689,0,0,0,0,32,115,106,406
AT2G47470,1666,ESN,0,0,Lethal,1086,1095,0,0,0,0,52,172,62,217
AT2G47510,1479,ESN,0.00270453,0,Lethal,1479,2029,0,0,0,0,49,159,125,447
AT2G47620,1539,ESN,0.003248863,0,Lethal,1539,679,0,0,0,0,60,202,40,149
AT2G47750,1758,ESN,0,0.002844141,Lethal,1758,910,0,0,0,0,54,177,52,185
AT2G47760,1444,CLB,0.000794913,0,Non-lethal,1317,1233,0,0,0,0,45,151,70,245
AT2G47940,1947,ESN,0.003840878,0,Lethal,1824,1969,0,0,0,0,62,209,111,402
AT2G47980,3297,ESN,0.000909918,0,Lethal,3297,2076,0,0,0,0,132,435,121,445
AT2G47990,1593,ESN,0.000627746,0,Lethal,1593,0,0,0,0,0,33,108,0,0
AT2G48070,776,MRP,0,0,Non-lethal,606,305,0,0,0,0,22,74,17,67
AT2G48120,1119,ESN,0,0,Lethal,942,540,0,0,0,0,22,69,31,126
AT3G01020,492,MRP,0,0,Non-lethal,492,263,0,0,0,0,11,35,12,42
AT3G01040,1758,CLB,0,0,Non-lethal,1602,986,0,0,0,0,63,209,68,246
AT3G01080,1272,CND,0.001572327,0,Non-lethal,1272,671,0,0,0,0,39,125,30,106
AT3G01090,1798,CND,0,0,Non-lethal,1608,1099,0,0,0,0,47,162,70,265
AT3G01120,1692,CLB,0.000591017,0,Lethal,1692,940,0,0,0,0,43,139,58,204
AT3G01140,1167,CLB,0.000856898,0,Non-lethal,1167,358,0,0,1,0,36,120,21,76
AT3G01220,861,MRP,0,0,Non-lethal,861,836,0,0,0,0,27,83,58,210
AT3G01370,3036,ESN,0.002635046,0,Lethal,3036,1409,0,0,0,0,103,346,83,285
AT3G01440,663,CLB,0.001508296,0.004524887,Non-lethal,663,267,0,0,0,0,30,102,20,71
AT3G01460,6531,MRP,0.001837391,0,Non-lethal,6531,2192,0,0,0,0,249,837,134,469
AT3G01480,1511,MRP,0,0,Non-lethal,1314,792,0,0,0,0,46,157,47,166
AT3G01510,1776,CLB,0.000563063,0.001126126,Non-lethal,1776,1052,0,0,0,0,67,222,57,214
AT3G01610,2463,ESN,0.005278116,0,Lethal,2463,808,1,0,0,0,85,280,47,163
AT3G01780,3531,ESN,0.001699235,0.000283206,Lethal,3531,698,0,0,0,0,100,338,33,114
AT3G02000,411,MRP,0.00243309,0,Non-lethal,411,0,0,0,0,0,4,12,0,0
AT3G02130,3456,MRP,0.001446759,0,Non-lethal,3456,0,0,0,0,0,130,417,0,0
AT3G02140,960,CND,0.004166667,0,Non-lethal,960,0,0,0,0,0,35,120,0,0
AT3G02150,1905,CND,0,0.001049869,Non-lethal,1068,253,0,0,0,0,36,120,18,71
AT3G02260,15297,MRP,0.000522978,0,Non-lethal,15297,2041,0,0,0,0,589,1999,113,405
AT3G02280,1872,ESN,0.000534188,0,Lethal,1872,2220,0,3,0,0,76,252,141,515
AT3G02350,1686,CLB,0.001779359,0,Non-lethal,1686,245,0,0,0,0,60,196,15,53
AT3G02410,1402,CND,0.000858001,0.000858001,Non-lethal,1269,1491,0,0,0,0,38,126,88,320
AT3G02470,1101,MRP,0,0,Non-lethal,1101,492,0,0,0,0,19,58,22,84
AT3G02580,846,MRP,0,0,Non-lethal,846,722,0,0,0,0,29,96,44,151
AT3G02660,1536,ESN,0,0,Lethal,1536,474,0,0,0,0,54,180,23,82
AT3G02680,1629,CND,0.001227747,0,Non-lethal,1629,1327,0,0,0,0,72,247,70,260
AT3G02850,2487,CLB,0.000402091,0,Non-lethal,2487,1286,0,0,0,0,81,265,93,338
AT3G02870,901,CLB,0.006165228,0,Non-lethal,816,1125,0,0,0,0,32,104,71,269
AT3G02875,1329,CND,0,0,Non-lethal,1329,538,0,0,0,0,42,140,37,144
AT3G02885,294,MRP,0,0,Non-lethal,294,395,0,0,0,0,14,50,30,108
AT3G03050,3438,CLB,0,0,Non-lethal,3438,641,0,0,0,0,97,318,52,179
AT3G03090,1512,MRP,0,0,Non-lethal,1512,2319,0,0,0,0,48,158,138,489
AT3G03450,1644,CND,0.000608273,0,Non-lethal,1644,0,0,0,0,0,42,134,0,0
AT3G03530,1617,CND,0.000618429,0,Non-lethal,1617,668,0,0,0,0,78,259,52,188
AT3G03630,1215,MRP,0,0,Non-lethal,1215,885,0,0,0,0,42,132,59,214
AT3G03710,2769,MRP,0.002527988,0,Non-lethal,2769,2694,0,0,0,0,97,318,176,663
AT3G04240,2934,CND,0.000681663,0.000340832,Non-lethal,2934,3602,0,0,0,0,81,268,199,729
AT3G04260,2733,MRP,0.000731797,0.000365898,Non-lethal,2733,1552,0,0,0,0,89,287,90,324
AT3G04340,3963,ESN,0.001009336,0,Lethal,3963,2436,0,0,0,1,196,684,137,511
AT3G04400,676,ESN,0,0,Lethal,423,547,0,0,0,0,11,33,31,110
AT3G04460,1182,ESN,0,0,Lethal,1182,1272,0,0,0,0,45,151,74,261
AT3G04520,1124,ESN,0.000937647,0,Lethal,1068,1205,0,0,0,0,30,99,78,284
AT3G04580,2301,MRP,0.000434594,0,Non-lethal,2301,89,0,0,0,0,83,267,8,25
AT3G04680,1335,ESN,0,0,Lethal,1335,1309,0,0,0,0,39,127,89,321
AT3G04740,5112,MRP,0.000391236,0.000391236,Non-lethal,5112,1407,0,0,0,0,167,570,88,319
AT3G04790,831,ESN,0,0,Lethal,831,0,0,0,0,0,25,77,0,0
AT3G04870,1677,ESN,0,0,Lethal,1677,1671,0,0,0,0,49,165,118,414
AT3G05000,522,ESN,0,0,Lethal,522,732,0,0,0,0,12,37,34,125
AT3G05040,3609,MRP,0.001385425,0,Non-lethal,3609,3008,0,0,0,0,122,418,181,678
AT3G05200,1197,CND,0.004177109,0,Non-lethal,1197,0,0,0,0,0,28,93,0,0
AT3G05530,1275,ESN,0.000784314,0,Lethal,1275,1179,0,0,0,0,32,104,69,240
AT3G05630,3141,MRP,0.00031837,0,Non-lethal,3141,1644,0,0,0,0,83,271,134,485
AT3G05680,6963,ESN,0.001553277,0.000155328,Lethal,6459,5096,0,0,0,0,216,728,304,1080
AT3G05770,1233,ESN,0.00162206,0,Lethal,1233,605,0,0,0,0,49,172,43,162
AT3G06120,609,MRP,0,0,Non-lethal,609,877,0,0,0,0,22,72,52,178
AT3G06350,1812,ESN,0.000551876,0,Lethal,1812,1354,0,0,0,0,66,212,89,322
AT3G06370,1512,CND,0.000661376,0.000661376,Non-lethal,1512,1471,0,0,0,0,50,172,117,440
AT3G06400,3422,ESN,0.000630716,0,Non-lethal,3174,2461,0,0,0,0,117,390,140,511
AT3G06430,1461,ESN,0.003422313,0,Lethal,1461,122,0,0,0,0,56,191,9,31
AT3G06490,972,MRP,0.002057613,0.001028807,Non-lethal,972,1468,0,0,0,1,24,81,110,407
AT3G06510,2374,CND,0.0046875,0,Non-lethal,1971,1113,0,0,0,0,72,245,69,255
AT3G06560,1524,ESN,0.000656168,0,Lethal,1524,1068,0,0,0,0,56,182,62,224
AT3G06730,552,ESN,0,0,Lethal,552,1018,0,0,0,0,13,42,55,186
AT3G06810,2475,CND,0.001616162,0,Non-lethal,2475,1646,0,0,0,0,88,295,95,344
AT3G06860,2178,ESN,0.000459137,0,Lethal,2178,1906,0,0,0,0,69,232,105,369
AT3G06910,1509,MRP,0,0,Non-lethal,1509,775,0,0,0,0,69,231,49,177
AT3G06960,1917,ESN,0.00243309,0.00162206,Lethal,1440,686,0,0,0,0,53,173,45,168
AT3G07020,2085,MRP,0.001567398,0.000522466,Non-lethal,1914,1557,0,0,0,0,75,252,97,353
AT3G07040,2781,CND,0.000359583,0,Non-lethal,2781,0,0,0,0,0,106,354,0,0
AT3G07060,2325,ESN,0,0,Lethal,2325,1829,0,0,0,0,96,322,122,437
AT3G07100,3117,ESN,0.001283285,0,Lethal,3117,1440,0,0,0,0,97,324,82,288
AT3G07130,1599,MRP,0,0,Non-lethal,1599,620,0,0,0,0,42,131,42,154
AT3G07160,5673,ESN,0.000528821,0,Lethal,5673,8569,0,0,0,1,230,797,468,1702
AT3G07430,699,ESN,0,0,Lethal,699,0,0,0,0,0,14,44,0,0
AT3G07525,732,MRP,0.00147167,0,Non-lethal,681,423,0,0,0,0,21,75,25,90
AT3G07560,915,MRP,0.003278689,0,Non-lethal,915,780,0,0,0,0,18,59,45,175
AT3G07610,4002,MRP,0.001407955,0,Non-lethal,3150,3579,0,0,0,0,107,368,224,873
AT3G07650,1119,MRP,0,0,Non-lethal,1119,914,0,0,0,0,28,89,66,249
AT3G07970,1320,MRP,0.001515152,0,Non-lethal,1320,1045,0,0,0,0,50,169,67,258
AT3G08010,1125,ESN,0,0,Lethal,1125,256,0,0,0,0,42,137,16,59
AT3G08040,1581,CLB,0.010120177,0,Non-lethal,1581,1224,0,0,0,0,58,193,90,345
AT3G08550,1602,MRP,0,0,Non-lethal,1602,1401,0,0,0,0,59,197,82,304
AT3G08710,423,ESN,0,0,Lethal,423,409,0,0,0,0,15,52,31,117
AT3G08720,1416,MRP,0,0,Non-lethal,1416,838,0,0,0,0,60,209,54,197
AT3G08850,4035,ESN,0.000495663,0,Lethal,4035,3899,0,0,0,0,116,395,230,839
AT3G08950,1005,ESN,0.000995025,0,Lethal,1005,1000,0,0,0,0,41,148,55,193
AT3G08970,1719,ESN,0.000581734,0,Non-lethal,1719,958,0,0,0,0,77,257,63,219
AT3G09090,3075,MRP,0,0,Non-lethal,2691,1950,0,0,0,0,85,288,113,400
AT3G09150,1203,MRP,0,0,Non-lethal,990,679,0,0,0,0,43,145,44,144
AT3G09260,1575,CND,0.007619048,0,Non-lethal,1575,1499,0,0,0,0,68,236,97,365
AT3G09840,2430,ESN,0.002469136,0.000411523,Lethal,2430,909,0,0,0,0,62,200,63,230
AT3G10220,732,ESN,0,0,Lethal,732,1417,0,0,0,0,31,101,76,272
AT3G10370,1890,ESN,0.000529101,0,Lethal,1890,636,0,0,0,0,45,149,33,114
AT3G10380,3162,ESN,0.000316256,0,Lethal,3162,5597,0,0,0,0,107,353,324,1152
AT3G10400,786,ESN,0,0,Lethal,786,0,0,0,0,0,22,72,0,0
AT3G10420,2256,ESN,0.001081373,0,Lethal,2055,913,0,0,0,0,44,147,48,163
AT3G10570,1542,CLB,0.005188067,0,Non-lethal,1542,0,0,0,0,0,54,182,0,0
AT3G10670,1017,ESN,0.000983284,0,Lethal,1017,963,0,0,0,0,28,94,46,151
AT3G10690,2853,ESN,0,0,Lethal,2853,3779,0,0,0,0,82,273,236,858
AT3G10800,2028,CND,0,0,Non-lethal,2028,77,0,0,0,0,75,247,3,10
AT3G10870,831,MRP,0.001203369,0.001203369,Non-lethal,831,554,0,0,0,0,26,92,41,149
AT3G10960,1740,CND,0.002298851,0,Non-lethal,1740,0,0,0,0,0,59,189,0,0
AT3G11050,762,CND,0.003937008,0.001312336,Non-lethal,762,882,0,0,0,0,30,102,49,180
AT3G11170,1341,CLB,0.001491424,0,Non-lethal,1341,827,0,0,0,0,38,123,52,188
AT3G11220,1122,MRP,0.002739726,0,Non-lethal,1122,1243,0,0,0,0,36,128,77,281
AT3G11410,1200,CND,0.000833333,0,Non-lethal,1200,269,0,0,0,0,22,75,18,70
AT3G11430,1509,CLB,0,0,Non-lethal,1509,259,0,0,0,0,40,136,20,78
AT3G11480,1140,CLB,0.001754386,0,Non-lethal,1140,1454,0,0,0,0,43,149,101,377
AT3G11540,2946,MRP,0.000404531,0,Non-lethal,2745,2281,0,0,0,0,89,295,135,496
AT3G11670,2781,MRP,0,0,Non-lethal,2427,979,0,0,0,0,97,322,61,221
AT3G11820,1522,CND,0,0,Non-lethal,1041,288,0,0,0,0,26,83,8,28
AT3G11940,624,ESN,0.003205128,0,Lethal,624,556,0,0,2,0,6,18,32,112
AT3G11980,1851,MRP,0.001620746,0.001080497,Non-lethal,1851,770,0,0,0,0,71,232,45,165
AT3G12080,1998,ESN,0,0.000532481,Lethal,1992,2138,0,0,0,0,56,190,143,527
AT3G12120,1152,CND,0,0,Non-lethal,1152,1131,0,0,0,0,24,73,77,296
AT3G12160,669,ESN,0.00896861,0,Non-lethal,669,274,0,0,0,0,25,85,14,46
AT3G12280,3214,ESN,0.001315573,0,Lethal,3042,2161,0,0,0,0,120,396,130,459
AT3G12360,1773,CND,0,0,Non-lethal,1773,577,0,0,0,0,39,138,29,111
AT3G12380,2318,MRP,0,0,Non-lethal,2193,1284,0,0,0,0,69,230,79,287
AT3G12400,1197,CLB,0.001670844,0,Non-lethal,1197,0,0,0,0,0,25,81,0,0
AT3G12490,807,MRP,0.001525553,0,Non-lethal,705,649,0,0,0,0,17,56,31,111
AT3G12670,1776,ESN,0.001126126,0,Lethal,1776,2093,0,0,0,0,56,185,108,395
AT3G12810,6168,MRP,0.000324254,0.000810636,Non-lethal,6168,2189,0,0,0,0,224,767,125,457
AT3G13065,2064,MRP,0.000484496,0,Non-lethal,2064,1290,0,0,0,0,81,266,72,253
AT3G13170,1089,MRP,0.002754821,0,Non-lethal,1089,1544,0,0,0,0,44,152,88,323
AT3G13200,693,ESN,0.001443001,0,Lethal,693,1045,0,0,0,0,24,83,63,222
AT3G13220,2058,MRP,0,0,Non-lethal,2058,678,0,0,0,0,67,225,40,138
AT3G13300,4644,MRP,0,0,Non-lethal,4035,1830,0,0,0,0,126,417,105,362
AT3G13490,1809,ESN,0.000552792,0,Lethal,1809,1510,0,0,0,0,57,186,91,327
AT3G13540,750,MRP,0,0,Non-lethal,750,455,0,0,0,0,20,64,24,96
AT3G13550,759,ESN,0,0,Lethal,549,680,0,0,0,0,12,42,41,144
AT3G13870,2429,CLB,0.001297017,0,Non-lethal,2409,2939,0,0,0,0,93,311,163,579
AT3G13890,1237,MRP,0.004585053,0,Non-lethal,1104,180,0,0,0,0,37,121,16,57
AT3G14110,1305,ESN,0.001152074,0,Lethal,954,427,0,0,0,0,31,104,20,76
AT3G14210,1179,CLB,0.001696353,0,Non-lethal,1179,498,0,0,0,0,44,143,39,146
AT3G14230,2265,ESN,0,0,Lethal,1140,347,0,0,0,0,40,132,19,66
AT3G14270,5376,MRP,0.002046131,0,Non-lethal,5376,1545,0,0,0,0,182,614,101,385
AT3G14370,1443,CND,0.001386001,0,Non-lethal,1443,0,0,0,0,0,45,156,0,0
AT3G14440,1800,CND,0,0,Non-lethal,1800,0,0,0,0,0,56,181,0,0
AT3G14900,1836,ESN,0.001633987,0.000544662,Lethal,1836,0,0,0,0,0,56,187,0,0
AT3G15150,750,MRP,0,0,Non-lethal,750,1123,0,0,0,0,23,76,65,247
AT3G15170,933,MRP,0,0,Non-lethal,933,591,0,0,0,0,33,105,38,127
AT3G15390,1482,MRP,0.000842815,0,Non-lethal,1473,1992,0,0,0,0,67,229,129,458
AT3G15500,954,CND,0,0,Non-lethal,954,198,0,0,0,0,37,133,13,50
AT3G15620,1815,CND,0.000664673,0,Non-lethal,1671,1403,0,0,0,0,65,219,91,320
AT3G15730,2433,CND,0,0,Non-lethal,2433,614,0,0,0,0,57,187,43,170
