gene,CDS length,essentiality,SNV,InDel,lethal,Local CDS length,Local Intron length,Monroe CDS Count,Monroe intron Count,Weng CDS Count,Weng intron Count,Monroe CDS SNM Count,Monroe intron SNM Count,Weng CDS SNM Count,Weng intron SNM Count,Monroe CDS INDEL Count,Monroe intron INDEL Count,Weng CDS INDEL Count,Weng intron INDEL Count
AT2G25660,6501,ESN,0.00061529,0,Lethal,6501,4434,0,0,0,0,0,0,0,0,0,0,0,0
AT2G25680,1371,CLB,0.001458789,0,Non-lethal,1371,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G25710,1104,ESN,0.002717391,0,Lethal,1104,1239,0,0,0,0,0,0,0,0,0,0,0,0
AT2G25840,1529,ESN,0.000546896,0,Lethal,1239,1996,0,0,0,0,0,0,0,0,0,0,0,0
AT2G25850,2592,ESN,0.00042008,0,Lethal,2403,1915,0,0,0,0,0,0,0,0,0,0,0,0
AT2G25930,2088,MRP,0.001436782,0.000478927,Non-lethal,2088,1632,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26000,1440,ESN,0,0,Lethal,1440,2303,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26060,1173,ESN,0.003859141,0,Lethal,1059,1669,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26070,753,CND,0,0,Non-lethal,753,462,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26140,2154,CND,0,0,Non-lethal,2154,1034,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26150,1182,CND,0.001046572,0,Non-lethal,1038,324,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26170,1715,MRP,0.001730703,0,Non-lethal,1569,851,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26250,1653,MRP,0.001209921,0,Non-lethal,1653,608,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26300,1152,ESN,0,0,Non-lethal,1152,2073,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26330,2931,MRP,0.00034118,0,Non-lethal,2931,2598,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26350,1146,ESN,0.001745201,0,Lethal,1146,1503,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26460,1758,MRP,0.002844141,0,Non-lethal,1758,2107,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26510,1759,ESN,0.002721088,0,Lethal,1656,1691,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26550,1110,MRP,0,0.002061856,Non-lethal,1065,849,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26570,2424,CLB,0,0,Non-lethal,2424,465,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26650,2574,CLB,0.0003885,0,Non-lethal,2574,1906,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26670,1129,MRP,0.001287001,0,Non-lethal,849,730,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26710,1563,MRP,0.003838772,0,Non-lethal,1563,1151,0,1,0,0,0,1,0,0,0,0,0,0
AT2G26830,1125,ESN,0.001777778,0.001777778,Lethal,1125,2235,0,1,0,0,0,1,0,0,0,0,0,0
AT2G26890,7665,ESN,0.000391389,0.000260926,Lethal,7665,3850,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26930,1152,ESN,0.000868056,0,Lethal,1152,1249,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26990,1320,ESN,0,0,Lethal,1320,1409,0,0,0,0,0,0,0,0,0,0,0,0
AT2G27040,2775,CLB,0,0,Non-lethal,2775,2654,0,0,0,1,0,0,0,1,0,0,0,0
AT2G27050,1755,CND,0.001709402,0,Non-lethal,1755,275,0,0,0,0,0,0,0,0,0,0,0,0
AT2G27100,2163,MRP,0.000924642,0,Non-lethal,2163,1608,0,0,0,1,0,0,0,1,0,0,0,0
AT2G27150,3999,MRP,0,0,Non-lethal,3999,1064,0,0,0,0,0,0,0,0,0,0,0,0
AT2G27170,3615,ESN,0.00055325,0,Lethal,3615,4345,0,0,0,0,0,0,0,0,0,0,0,0
AT2G27230,1953,MRP,0.001536098,0,Non-lethal,1953,1118,0,0,0,0,0,0,0,0,0,0,0,0
AT2G27250,678,MRP,0.004678363,0,Non-lethal,291,268,0,0,0,0,0,0,0,0,0,0,0,0
AT2G27300,1008,MRP,0.003968254,0,Non-lethal,1008,531,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28000,1761,ESN,0.002839296,0,Lethal,1761,821,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28110,1347,MRP,0.004454343,0,Non-lethal,1347,271,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28160,957,ESN,0,0,Lethal,957,239,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28290,16675,MRP,0.003599712,0,Non-lethal,10725,5899,1,0,0,0,1.00E+00,0,0,0,0,0,0,0
AT2G28550,1518,MRP,0.01156515,0.00077101,Non-lethal,1395,689,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28560,1423,CND,0.002011061,0,Non-lethal,1116,919,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28610,735,MRP,0.005442177,0,Non-lethal,735,437,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28670,2025,CND,0.002469136,0.003950617,Non-lethal,1344,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28800,1736,MRP,0.000839631,0,Non-lethal,1389,1101,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28880,2760,ESN,0,0,Lethal,2760,1700,0,0,0,0,0,0,0,0,0,0,0,0
AT2G28890,1965,MRP,0.000508906,0,Non-lethal,1965,299,0,0,1,0,0,0,1,0,0,0,0,0
AT2G28900,447,ESN,0,0,Lethal,447,590,0,0,0,0,0,0,0,0,0,0,0,0
AT2G29090,1449,CND,0.01242236,0,Non-lethal,1449,2898,0,1,0,0,0,1,0,0,0,0,0,0
AT2G29630,1935,ESN,0.001550388,0,Lethal,1935,843,0,0,0,0,0,0,0,0,0,0,0,0
AT2G29980,1284,CLB,0.004930966,0.000986193,Non-lethal,1161,1999,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30020,1191,CLB,0.000839631,0,Non-lethal,1191,277,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30110,3243,CND,0.000616713,0,Non-lethal,3243,1620,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30200,1260,ESN,0.013089005,0,Lethal,1182,1139,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30240,2496,CND,0.001602564,0,Non-lethal,2496,377,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30280,1041,MRP,0,0.002881844,Non-lethal,1041,1392,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30410,342,ESN,0,0,Lethal,342,728,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30432,255,CLB,0.003921569,0,Non-lethal,255,1043,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30490,1518,MRP,0.001317523,0,Non-lethal,1518,305,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30520,2157,CND,0.002372479,0.00118624,Non-lethal,1782,872,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30570,402,CLB,0,0,Non-lethal,402,326,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30770,1512,CND,0,0,Non-lethal,1512,586,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30920,969,ESN,0,0,Lethal,969,1447,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30950,2088,MRP,0,0,Non-lethal,2088,566,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31060,2476,ESN,0,0,Lethal,2016,3033,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31170,1776,ESN,0.000690131,0,Lethal,1692,1366,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31190,1434,MRP,0,0,Non-lethal,1302,922,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31260,2601,CND,0.00153787,0.000384468,Non-lethal,2601,2141,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31305,324,ESN,0,0,Lethal,324,400,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31340,1680,ESN,0,0,Lethal,1680,1555,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31380,717,CND,0,0,Non-lethal,717,436,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31400,2757,CND,0.000362713,0,Non-lethal,2757,593,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31530,1728,ESN,0,0,Lethal,1728,1521,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31650,3189,MRP,0.002508623,0,Non-lethal,3189,3545,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31660,3123,CND,0.000960615,0,Non-lethal,3123,3712,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31865,1770,CND,0.001262626,0,Non-lethal,1599,1084,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31870,1789,MRP,0.000607718,0,Non-lethal,1647,2111,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31970,3951,MRP,0.000506201,0.001012402,Non-lethal,3951,4208,0,0,0,0,0,0,0,0,0,0,0,0
AT2G32590,2016,ESN,0.000496032,0,Lethal,2016,1774,0,0,0,0,0,0,0,0,0,0,0,0
AT2G32700,2672,MRP,0,0,Non-lethal,2421,2385,0,0,0,0,0,0,0,0,0,0,0,0
AT2G32940,2637,CLB,0.001137656,0.000758438,Non-lethal,2637,2483,0,0,0,0,0,0,0,0,0,0,0,0
AT2G32950,2028,ESN,0.000493097,0,Lethal,2028,3255,0,0,0,0,0,0,0,0,0,0,0,0
AT2G33100,3111,ESN,0.00064288,0,Lethal,3111,440,0,0,0,0,0,0,0,0,0,0,0,0
AT2G33150,1389,ESN,0.002159827,0.001439885,Lethal,1389,1781,0,1,0,0,0,1,0,0,0,0,0,0
AT2G33430,660,ESN,0,0,Lethal,660,1338,0,0,0,0,0,0,0,0,0,0,0,0
AT2G33460,675,CLB,0.001481481,0,Non-lethal,675,398,0,0,1,0,0,0,1,0,0,0,0,0
AT2G33540,3726,MRP,0.000805153,0.000268384,Non-lethal,3726,991,0,0,0,0,0,0,0,0,0,0,0,0
AT2G33770,2724,CLB,0.001101322,0.000734214,Non-lethal,2724,1380,0,0,0,0,0,0,0,0,0,0,0,0
AT2G33800,912,ESN,0,0,Lethal,912,516,0,0,0,0,0,0,0,0,0,0,0,0
AT2G33860,1827,MRP,0,0,Non-lethal,1827,1343,0,0,0,0,0,0,0,0,0,0,0,0
AT2G33880,1137,ESN,0.001759015,0,Lethal,1137,822,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34220,2262,ESN,0,0.000884173,Lethal,2262,348,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34470,1032,CND,0,0,Non-lethal,831,681,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34490,1500,CLB,0.004,0,Non-lethal,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34640,1584,ESN,0.000631313,0,Lethal,1584,879,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34650,1317,ESN,0.000759301,0.001518603,Lethal,1317,307,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34660,4872,CND,0,0,Non-lethal,4872,4249,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34680,5127,ESN,0.002730642,0.000195046,Lethal,5127,6769,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34690,621,ESN,0.003220612,0,Lethal,621,734,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34780,5037,ESN,0.001840894,0,Lethal,3894,1061,0,0,0,0,0,0,0,0,0,0,0,0
AT2G34790,1599,ESN,0.000625391,0,Lethal,1599,1641,0,0,0,1,0,0,0,1,0,0,0,0
AT2G35000,1137,CND,0.00351803,0,Non-lethal,1137,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35035,1188,CND,0,0,Non-lethal,885,774,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35070,477,ESN,0,0,Lethal,477,624,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35100,1344,CLB,0.000744048,0,Non-lethal,1344,228,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35210,1305,ESN,0.000868056,0,Non-lethal,1188,553,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35230,2097,ESN,0,0,Non-lethal,1209,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35350,2352,MRP,0,0,Non-lethal,2352,405,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35510,1707,MRP,0,0,Non-lethal,1707,1356,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35630,5937,ESN,0.000168435,0,Non-lethal,5937,7597,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35650,1671,ESN,0.001795332,0,Lethal,1671,892,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35670,2268,ESN,0.007495591,0.002204586,Lethal,2268,1570,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35720,1617,CND,0,0,Non-lethal,1617,1367,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35930,1236,CND,0,0,Non-lethal,1236,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35940,2043,CND,0.000978953,0.000489476,Non-lethal,2043,877,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36000,1959,ESN,0,0.001020929,Lethal,1002,92,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36120,768,MRP,0,0,Non-lethal,768,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36190,1776,CLB,0,0,Non-lethal,1776,1059,0,3,0,0,0,3,0,0,0,0,0,0
AT2G36230,915,ESN,0.001092896,0,Lethal,915,717,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36270,1329,CND,0,0,Non-lethal,1329,1045,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36390,2577,CLB,0,0.000388048,Non-lethal,2577,3081,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36490,4182,CLB,0.00286944,0,Non-lethal,4182,2074,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36530,1335,CND,0,0,Non-lethal,1335,1371,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36830,756,ESN,0.001322751,0,Lethal,756,91,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36850,5715,ESN,0.000349956,0,Lethal,5715,9017,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36910,3861,MRP,0.000777001,0,Non-lethal,3861,1028,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36990,1644,MRP,0,0,Non-lethal,1644,871,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37090,1056,MRP,0.008522727,0.00094697,Non-lethal,1056,497,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37250,855,MRP,0,0,Non-lethal,855,473,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37260,2024,MRP,0,0,Non-lethal,1290,410,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37330,822,CND,0,0,Non-lethal,822,161,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37560,1330,ESN,0,0,Lethal,1092,1111,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37630,1104,MRP,0.000905797,0,Non-lethal,1104,329,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37680,648,CND,0.00154321,0.00308642,Non-lethal,648,1368,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37860,1383,CND,0,0,Non-lethal,1299,758,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37920,756,ESN,0.002645503,0.001322751,Lethal,756,94,1,0,0,0,1,0,0,0,0,0,0,0
AT2G37970,678,CND,0.005899705,0,Non-lethal,678,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38020,2753,ESN,0.000787092,0,Lethal,2577,1928,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38050,789,MRP,0,0,Non-lethal,789,85,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38110,1506,CLB,0,0,Non-lethal,1506,1043,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38120,1458,MRP,0.002057613,0,Non-lethal,1458,2053,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38170,1845,MRP,0.000750188,0,Non-lethal,1428,1638,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38230,930,MRP,0.003225806,0,Non-lethal,930,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38280,2520,ESN,0,0.000396825,Lethal,2520,2594,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38440,4200,CLB,0.000238095,0,Non-lethal,4200,1102,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38460,1575,CLB,0.000634921,0.001269841,Non-lethal,1575,990,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38470,1560,CND,0,0,Non-lethal,1560,504,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38560,1137,MRP,0,0,Non-lethal,1137,381,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38670,1266,ESN,0,0,Lethal,1266,1436,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38750,960,CND,0.005208333,0.002083333,Non-lethal,960,890,0,0,0,0,0,0,0,0,0,0,0,0
AT2G38770,4530,ESN,0.000220751,0,Lethal,4530,2539,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39080,1056,ESN,0,0,Lethal,1056,1439,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39140,1233,MRP,0,0.00162206,Non-lethal,1233,1683,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39290,891,MRP,0,0,Non-lethal,891,676,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39450,1185,CND,0,0,Non-lethal,1185,807,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39470,808,CLB,0,0,Non-lethal,717,602,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39550,1128,CND,0.004432624,0,Non-lethal,1128,1351,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39660,1188,CND,0,0,Non-lethal,1188,471,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39770,1086,ESN,0.004604052,0,Lethal,1086,793,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39800,2272,CND,0.00120511,0,Non-lethal,2154,2270,0,1,1,0,0,0,1,0,0,1,0,0
AT2G39810,2784,MRP,0.000718391,0.000359195,Non-lethal,2784,2078,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39930,2352,CLB,0,0,Non-lethal,2352,3754,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39940,1779,MRP,0,0,Non-lethal,1779,860,0,0,0,0,0,0,0,0,0,0,0,0
AT2G39990,882,ESN,0.002267574,0,Lethal,882,716,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40080,336,MRP,0,0,Non-lethal,336,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40140,1794,CND,0.001114827,0,Non-lethal,1794,275,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40170,279,MRP,0,0,Non-lethal,279,97,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40180,1173,CLB,0,0,Non-lethal,1173,320,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40190,1392,MRP,0,0,Non-lethal,1392,634,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40220,987,CND,0.002026342,0.002026342,Non-lethal,987,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40550,1770,MRP,0,0,Non-lethal,1770,1337,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40840,2868,MRP,0.000348675,0.00069735,Non-lethal,2868,2722,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40850,1686,MRP,0,0,Non-lethal,1686,90,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40890,1527,MRP,0.000654879,0,Non-lethal,1527,715,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40930,2775,MRP,0.000720721,0.00036036,Non-lethal,2775,2801,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40950,2166,CND,0,0,Non-lethal,2166,338,0,0,0,0,0,0,0,0,0,0,0,0
AT2G40970,747,CND,0.001338688,0,Non-lethal,747,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41110,562,ESN,0,0,Non-lethal,486,328,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41310,678,MRP,0,0,Non-lethal,678,671,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41350,1038,ESN,0.001112966,0,Lethal,900,994,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41370,1476,MRP,0,0,Non-lethal,1476,709,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41500,1665,ESN,0.001201201,0,Lethal,1665,1237,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41540,1389,CND,0,0,Non-lethal,1389,884,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41560,3093,MRP,0.000323311,0,Non-lethal,3093,1831,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41660,894,CND,0,0,Non-lethal,894,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41670,1161,MRP,0,0,Lethal,1161,899,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41680,1590,MRP,0.000628931,0.000628931,Non-lethal,1590,1090,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41720,2756,ESN,0,0,Lethal,2469,915,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41850,1302,CND,0.000768049,0.000768049,Non-lethal,1302,840,0,0,0,0,0,0,0,0,0,0,0,0
AT2G41940,774,CLB,0,0,Non-lethal,774,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42160,1467,ESN,0.004771643,0,Lethal,1467,1088,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42200,1128,MRP,0,0.000886525,Non-lethal,1128,723,1,0,0,0,0,0,0,0,1,0,0,0
AT2G42260,780,CLB,0,0,Non-lethal,780,475,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42380,1151,MRP,0.004212744,0,Non-lethal,966,490,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42430,738,MRP,0,0,Non-lethal,738,748,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42580,2076,CLB,0,0,Non-lethal,2076,531,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42620,2082,MRP,0.000480307,0,Non-lethal,2082,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42870,357,MRP,0.011204482,0,Non-lethal,357,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43010,1395,CND,0.005426357,0,Non-lethal,1293,871,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43040,2115,ESN,0.000472813,0,Lethal,2115,910,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43090,1425,ESN,0,0,Lethal,756,457,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43350,621,CND,0.009661836,0,Non-lethal,621,1054,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43360,1137,ESN,0.004397537,0,Lethal,1137,1075,0,1,0,0,0,0,0,0,0,1,0,0
AT2G43400,1902,MRP,0.002628812,0,Non-lethal,1902,1836,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43410,3410,MRP,0.001496026,0,Non-lethal,2706,2685,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43650,1965,ESN,0.001526718,0,Lethal,1965,1753,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43710,1851,MRP,0,0,Non-lethal,1206,1183,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43790,1188,CND,0,0,Non-lethal,1188,1029,0,0,0,0,0,0,0,0,0,0,0,0
AT2G43910,928,CND,0.001043297,0.001043297,Non-lethal,741,1615,0,0,0,0,0,0,0,0,0,0,0,0
AT2G44190,1425,ESN,0,0,Lethal,1425,562,0,0,0,0,0,0,0,0,0,0,0,0
AT2G44490,1683,CND,0.000594177,0,Non-lethal,1683,961,0,0,0,0,0,0,0,0,0,0,0,0
AT2G44745,657,MRP,0.01217656,0,Non-lethal,657,866,0,0,0,0,0,0,0,0,0,0,0,0
AT2G44810,1074,MRP,0,0,Non-lethal,1074,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G44950,2637,MRP,0.002654532,0,Non-lethal,2637,3009,0,0,0,0,0,0,0,0,0,0,0,0
AT2G44990,1890,MRP,0.000529101,0.000529101,Non-lethal,1890,794,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45000,2220,ESN,0,0.00045045,Lethal,2220,1257,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45190,690,MRP,0.008695652,0,Non-lethal,690,1413,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45270,1443,ESN,0.000693001,0.001386001,Lethal,1443,1307,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45280,1339,MRP,0,0.000886525,Non-lethal,1164,775,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45330,969,ESN,0,0,Lethal,870,665,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45350,1842,CLB,0.000542888,0.000542888,Non-lethal,1842,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45400,1095,MRP,0.002739726,0,Non-lethal,1095,1181,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45420,789,MRP,0,0,Non-lethal,789,1056,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45430,954,MRP,0.004192872,0,Non-lethal,954,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45440,1098,MRP,0.005464481,0.000910747,Non-lethal,1098,476,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45660,645,MRP,0,0,Non-lethal,645,2190,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45690,1104,ESN,0,0,Lethal,1104,1033,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45770,1160,MRP,0.004498426,0,Non-lethal,1122,1033,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45790,741,CND,0.001349528,0,Non-lethal,741,1137,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45890,1392,CLB,0,0.000718391,Non-lethal,1392,509,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45970,1614,MRP,0,0,Non-lethal,1614,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46020,6867,ESN,0.000911785,0.000303928,Non-lethal,6582,1884,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46240,3132,MRP,0.001915709,0,Non-lethal,3132,304,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46340,3090,CND,0.002912621,0,Non-lethal,3090,1442,0,0,0,1,0,0,0,0,0,0,0,1
AT2G46370,2122,CND,0.000298151,0,Non-lethal,1761,376,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46410,285,CLB,0.007017544,0,Non-lethal,285,586,0,0,0,1,0,0,0,0,0,0,0,1
AT2G46510,1701,CND,0,0,Non-lethal,1701,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46590,2184,MRP,0.001831502,0,Non-lethal,1110,630,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46720,1401,CND,0.002141328,0.000713776,Non-lethal,1401,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46770,1098,MRP,0.000910747,0,Non-lethal,1098,808,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46790,1536,CND,0.004060089,0.000812018,Non-lethal,1407,621,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46800,1197,CND,0,0,Non-lethal,1197,545,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46830,1989,MRP,0,0,Non-lethal,1827,970,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46920,2571,MRP,0.003889537,0,Non-lethal,2571,345,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46970,1251,CND,0,0,Non-lethal,1251,811,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47000,3861,CLB,0.001813002,0,Non-lethal,3861,1213,0,0,0,0,0,0,0,0,0,0,0,0
